[run number];team_size;game_size;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?
708;5;8;20;-0.286;-0.02899999999999997;-0.07199999999999998;[neuro_agent agree_agent crit_agent agree_agent agree_agent f g h i j];true
709;5;8;15;0.5;0.7716000000000001;0.643;[neuro_agent crit_agent talk_agent crit_agent crit_agent f g h i j];true
710;5;8;14;-0.071;0.15760000000000002;-0.071;[crit_agent know_agent agree_agent crit_agent talk_agent f g h i j];true
711;5;8;28;0.929;11.862;0.7150000000000001;[agree_agent know_agent neuro_agent neuro_agent crit_agent f g h i j];true
712;5;8;17;0.929;11.148;0.643;[agree_agent neuro_agent crit_agent know_agent talk_agent f g h i j];true
713;5;8;14;0.21400000000000002;0.4282;-0.21499999999999997;[neuro_agent know_agent neuro_agent neuro_agent talk_agent f g h i j];true
715;5;8;17;0.929;11.718;1.072;[crit_agent agree_agent crit_agent crit_agent crit_agent f g h i j];true
714;5;8;24;0.071;0.2998;0;[talk_agent agree_agent neuro_agent know_agent talk_agent f g h i j];true
716;5;8;27;1;13.142;1.214;[talk_agent talk_agent crit_agent talk_agent talk_agent f g h i j];true
717;5;8;32;-0.286;-0.286;-0.857;[neuro_agent know_agent agree_agent know_agent neuro_agent f g h i j];true
718;5;8;17;-0.071;0.0576;-0.357;[agree_agent know_agent agree_agent agree_agent neuro_agent f g h i j];true
719;5;8;17;0.21400000000000002;0.41400000000000003;0.14300000000000002;[agree_agent crit_agent crit_agent know_agent agree_agent f g h i j];true
721;5;8;16;0.071;0.2996;-0.072;[neuro_agent talk_agent know_agent talk_agent neuro_agent f g h i j];true
720;5;8;19;0.21400000000000002;0.4284;0.21400000000000002;[talk_agent crit_agent talk_agent crit_agent know_agent f g h i j];true
722;5;8;18;0.143;0.028799999999999992;-0.28600000000000003;[know_agent know_agent agree_agent know_agent agree_agent f g h i j];true
724;5;8;22;-0.071;-0.1282;-0.5;[know_agent crit_agent agree_agent know_agent know_agent f g h i j];true
723;5;8;15;-0.357;-0.2428;-0.5;[know_agent agree_agent crit_agent agree_agent agree_agent f g h i j];true
725;5;8;16;-0.357;-0.042800000000000005;-0.143;[agree_agent neuro_agent talk_agent talk_agent agree_agent f g h i j];true
726;5;8;16;0.5;0.8142;0.714;[crit_agent talk_agent talk_agent crit_agent agree_agent f g h i j];true
727;5;8;22;-0.5;-0.3428;-0.714;[neuro_agent talk_agent neuro_agent agree_agent know_agent f g h i j];true
728;5;8;24;-0.286;-0.08599999999999997;-0.357;[neuro_agent talk_agent agree_agent talk_agent know_agent f g h i j];true
729;5;8;12;-0.21400000000000002;-0.04240000000000002;-0.07100000000000004;[talk_agent neuro_agent neuro_agent neuro_agent agree_agent f g h i j];true
730;5;8;14;0.929;10.432.000.000.000.000;0.5;[crit_agent talk_agent crit_agent crit_agent know_agent f g h i j];true
731;5;8;12;-0.21400000000000002;-0.07100000000000004;-0.42800000000000005;[know_agent neuro_agent crit_agent know_agent neuro_agent f g h i j];true
732;5;8;16;0.21400000000000002;0.17120000000000002;-0.14299999999999996;[talk_agent talk_agent know_agent crit_agent know_agent f g h i j];true
733;5;8;18;0.429;0.7145999999999999;0.572;[talk_agent neuro_agent neuro_agent talk_agent crit_agent f g h i j];true
734;5;8;22;0.071;0.18539999999999998;-0.14300000000000002;[agree_agent know_agent agree_agent agree_agent crit_agent f g h i j];true
735;5;8;32;0.071;0.328;0.21399999999999997;[agree_agent agree_agent neuro_agent agree_agent crit_agent f g h i j];true
737;5;8;15;0.071;0.4138;0.285;[talk_agent neuro_agent agree_agent neuro_agent agree_agent f g h i j];true
736;5;8;11;-0.286;-0.12880000000000003;-0.42899999999999994;[neuro_agent crit_agent talk_agent crit_agent know_agent f g h i j];true
738;5;8;13;0.286;0.5861999999999999;0.42899999999999994;[crit_agent know_agent crit_agent agree_agent neuro_agent f g h i j];true
739;5;8;23;0;0.11439999999999999;-0.286;[know_agent neuro_agent know_agent agree_agent neuro_agent f g h i j];true
740;5;8;9;-0.143;0.02840000000000001;-0.286;[talk_agent agree_agent agree_agent agree_agent know_agent f g h i j];true
742;5;8;15;0.857;0.9854;0.714;[talk_agent crit_agent crit_agent know_agent talk_agent f g h i j];true
741;5;8;14;0.714;0.9712;0.857;[talk_agent neuro_agent crit_agent crit_agent crit_agent f g h i j];true
743;5;8;15;-0.143;0.157;-0.072;[talk_agent agree_agent talk_agent agree_agent talk_agent f g h i j];true
744;5;8;21;0.071;0.09939999999999999;-0.429;[know_agent crit_agent agree_agent talk_agent agree_agent f g h i j];true
745;5;8;25;-0.21400000000000002;0.05719999999999997;-2,78E-01;[agree_agent agree_agent agree_agent neuro_agent crit_agent f g h i j];true
746;5;8;15;0;0.11440000000000002;-0.357;[know_agent neuro_agent talk_agent agree_agent crit_agent f g h i j];true
747;5;8;14;0.357;0.6858;0.571;[crit_agent agree_agent talk_agent neuro_agent talk_agent f g h i j];true
748;5;8;16;0.143;0.34319999999999995;0.072;[neuro_agent agree_agent talk_agent know_agent neuro_agent f g h i j];true
749;5;8;13;-0.143;0.14259999999999998;0;[neuro_agent crit_agent crit_agent agree_agent agree_agent f g h i j];true
750;5;8;20;0.643;0.8;0.5720000000000001;[crit_agent crit_agent agree_agent know_agent talk_agent f g h i j];true
751;5;8;47;1;11.144;0.857;[know_agent crit_agent talk_agent know_agent know_agent f g h i j];true
752;5;8;20;0.071;0.2852;0;[talk_agent talk_agent talk_agent agree_agent know_agent f g h i j];true
753;5;8;18;0.571;0.6424;0.357;[talk_agent know_agent know_agent know_agent neuro_agent f g h i j];true
754;5;8;13;-0.143;0.013999999999999985;-0.143;[neuro_agent neuro_agent know_agent neuro_agent crit_agent f g h i j];true
755;5;8;29;-0.071;0.07160000000000001;-0.5;[neuro_agent know_agent neuro_agent crit_agent agree_agent f g h i j];true
756;5;8;16;0.143;0.34299999999999997;0.286;[talk_agent neuro_agent talk_agent neuro_agent agree_agent f g h i j];true
757;5;8;18;0.071;0.08539999999999999;-0.358;[neuro_agent agree_agent know_agent neuro_agent know_agent f g h i j];true
758;5;8;21;0.143;0.4144;0.357;[neuro_agent agree_agent agree_agent crit_agent crit_agent f g h i j];true
759;5;8;25;0.929;10.290.000.000.000.000;0.7150000000000001;[know_agent crit_agent neuro_agent talk_agent crit_agent f g h i j];true
760;5;8;17;0;0.2002;-0.357;[crit_agent know_agent talk_agent talk_agent crit_agent f g h i j];true
761;5;8;14;0.143;0.42879999999999996;0.286;[crit_agent talk_agent agree_agent agree_agent talk_agent f g h i j];true
762;5;8;19;0.429;0.6574;0.572;[neuro_agent crit_agent agree_agent neuro_agent neuro_agent f g h i j];true
763;5;8;16;0.929;11.004;0.929;[crit_agent know_agent talk_agent talk_agent crit_agent f g h i j];true
764;5;8;18;-0.21400000000000002;0.07179999999999997;-2,78E-01;[agree_agent neuro_agent crit_agent talk_agent neuro_agent f g h i j];true
766;5;8;11;-0.357;-0.1714;-0.5;[agree_agent know_agent neuro_agent agree_agent neuro_agent f g h i j];true
765;5;8;19;0.357;0.4856;0.286;[know_agent agree_agent neuro_agent neuro_agent crit_agent f g h i j];true
767;5;8;20;-0.143;-0.05719999999999999;-0.21399999999999997;[talk_agent neuro_agent know_agent know_agent neuro_agent f g h i j];true
768;5;8;18;0.357;0.5284;0.357;[know_agent know_agent agree_agent crit_agent talk_agent f g h i j];true
769;5;8;12;-0.429;-0.1432;-0.28600000000000003;[talk_agent agree_agent agree_agent talk_agent neuro_agent f g h i j];true
770;5;8;15;0.714;0.9139999999999999;0.7849999999999999;[talk_agent agree_agent neuro_agent neuro_agent crit_agent f g h i j];true
771;5;8;28;-0.21400000000000002;4,00E+12;-0.21400000000000002;[neuro_agent neuro_agent agree_agent crit_agent know_agent f g h i j];true
772;5;8;15;0;0.2572;0.071;[agree_agent neuro_agent talk_agent talk_agent talk_agent f g h i j];true
773;5;8;18;0;0.2;0;[agree_agent know_agent agree_agent neuro_agent crit_agent f g h i j];true
774;5;8;15;-0.286;-0.04319999999999999;-0.143;[agree_agent neuro_agent talk_agent agree_agent agree_agent f g h i j];true
775;5;8;15;0.429;0.6432;0.572;[neuro_agent neuro_agent agree_agent agree_agent neuro_agent f g h i j];true
776;5;8;18;0.286;0.286;-0.35700000000000004;[talk_agent agree_agent know_agent crit_agent agree_agent f g h i j];true
777;5;8;23;0.429;0.6004;0.429;[talk_agent crit_agent know_agent neuro_agent neuro_agent f g h i j];true
778;5;8;14;-0.357;-0.08540000000000003;-0.143;[neuro_agent talk_agent neuro_agent agree_agent talk_agent f g h i j];true
779;5;8;13;0.071;0.2138;-0.21499999999999997;[agree_agent neuro_agent know_agent agree_agent know_agent f g h i j];true
780;5;8;21;1;12.429.999.999.999.900;1.071;[crit_agent neuro_agent crit_agent neuro_agent agree_agent f g h i j];true
781;5;8;30;-0.286;-0.014600000000000002;-0.143;[neuro_agent agree_agent agree_agent neuro_agent talk_agent f g h i j];true
782;5;8;29;0.21400000000000002;0.4712;0.357;[talk_agent neuro_agent crit_agent neuro_agent talk_agent f g h i j];true
783;5;8;17;0.357;0.6142;0.5;[crit_agent agree_agent neuro_agent talk_agent crit_agent f g h i j];true
784;5;8;15;0.714;0.9281999999999999;0.7849999999999999;[neuro_agent neuro_agent talk_agent crit_agent neuro_agent f g h i j];true
785;5;8;10;0.357;0.3142;0.143;[neuro_agent know_agent crit_agent know_agent know_agent f g h i j];true
786;5;8;19;0.143;0.2576;-0.07100000000000001;[know_agent talk_agent agree_agent know_agent neuro_agent f g h i j];true
787;5;8;16;0.357;0.45719999999999994;0.286;[crit_agent agree_agent know_agent crit_agent know_agent f g h i j];true
788;5;8;18;0.786;10.718;1;[agree_agent talk_agent crit_agent crit_agent talk_agent f g h i j];true
789;5;8;13;0.286;0.5575999999999999;0.42899999999999994;[agree_agent agree_agent neuro_agent neuro_agent neuro_agent f g h i j];true
791;5;8;10;0.21400000000000002;0.22840000000000002;2,78E-01;[know_agent crit_agent know_agent neuro_agent talk_agent f g h i j];true
790;5;8;15;0.071;0.17099999999999999;-0.429;[neuro_agent neuro_agent know_agent neuro_agent neuro_agent f g h i j];true
792;5;8;18;0.071;0.1568;-0.072;[crit_agent know_agent neuro_agent know_agent know_agent f g h i j];true
793;5;8;17;0.071;0.3854;0.285;[talk_agent agree_agent agree_agent agree_agent crit_agent f g h i j];true
794;5;8;12;-0.071;0.129;-0.071;[talk_agent know_agent agree_agent neuro_agent neuro_agent f g h i j];true
795;5;8;11;-0.429;-0.2718;-0.5;[talk_agent agree_agent talk_agent know_agent know_agent f g h i j];true
797;5;8;18;0.21400000000000002;0.21380000000000002;-0.21499999999999997;[neuro_agent know_agent know_agent talk_agent crit_agent f g h i j];true
796;5;8;14;0.714;0.9852;0.9279999999999999;[crit_agent crit_agent talk_agent crit_agent talk_agent f g h i j];true
798;5;8;19;0.071;0.38539999999999996;0.285;[talk_agent talk_agent crit_agent talk_agent talk_agent f g h i j];true
799;5;8;18;0.357;0.3998;-0.07200000000000001;[know_agent agree_agent crit_agent agree_agent neuro_agent f g h i j];true
800;5;8;16;0;0.1856;-0.143;[neuro_agent crit_agent crit_agent know_agent neuro_agent f g h i j];true
801;5;8;18;0.286;0.22899999999999998;0;[crit_agent know_agent know_agent talk_agent know_agent f g h i j];true
802;5;8;22;-0.21400000000000002;-0.15680000000000002;-0.5;[know_agent agree_agent know_agent crit_agent agree_agent f g h i j];true
803;5;8;20;0.5;0.6286;0.21400000000000002;[know_agent know_agent crit_agent neuro_agent neuro_agent f g h i j];true
805;5;8;17;-0.429;-0.172;-0.28600000000000003;[talk_agent agree_agent talk_agent talk_agent neuro_agent f g h i j];true
804;5;8;13;0.5;0.7856;0.643;[neuro_agent crit_agent neuro_agent crit_agent agree_agent f g h i j];true
806;5;8;23;0.21400000000000002;0.3426;0.07100000000000004;[crit_agent know_agent agree_agent agree_agent neuro_agent f g h i j];true
808;5;8;17;-0.071;0.11480000000000003;-0.285;[neuro_agent crit_agent know_agent agree_agent agree_agent f g h i j];true
807;5;8;11;-0.21400000000000002;0.04319999999999996;-0.14300000000000002;[neuro_agent neuro_agent agree_agent neuro_agent neuro_agent f g h i j];true
809;5;8;22;0.21400000000000002;0.31400000000000006;-0.21499999999999997;[know_agent agree_agent neuro_agent agree_agent agree_agent f g h i j];true
810;5;8;15;0.21400000000000002;0.4998;0.42800000000000005;[neuro_agent neuro_agent neuro_agent crit_agent neuro_agent f g h i j];true
811;5;8;20;0.643;0.8286;0.786;[neuro_agent crit_agent talk_agent talk_agent know_agent f g h i j];true
812;5;8;14;0;0.2286;-0.286;[agree_agent neuro_agent agree_agent know_agent agree_agent f g h i j];true
814;5;8;19;-0.429;-0.329;-0.643;[agree_agent know_agent agree_agent talk_agent agree_agent f g h i j];true
813;5;8;28;1;12.284;1.071;[talk_agent neuro_agent neuro_agent crit_agent agree_agent f g h i j];true
815;5;8;17;0.21400000000000002;0.3852;0.28500000000000003;[neuro_agent neuro_agent crit_agent agree_agent agree_agent f g h i j];true
816;5;8;11;0.071;0.2424;0;[crit_agent neuro_agent know_agent neuro_agent talk_agent f g h i j];true
817;5;8;22;0.429;0.5718;0.28600000000000003;[crit_agent talk_agent crit_agent talk_agent know_agent f g h i j];true
818;5;8;10;0.286;0.45719999999999994;0.357;[neuro_agent neuro_agent crit_agent crit_agent talk_agent f g h i j];true
819;5;8;17;-0.21400000000000002;-0.07120000000000004;-0.28500000000000003;[neuro_agent talk_agent talk_agent know_agent agree_agent f g h i j];true
820;5;8;28;0.929;1.129;0.929;[know_agent crit_agent agree_agent agree_agent agree_agent f g h i j];true
821;5;8;10;-0.5;-0.2714;-0.643;[talk_agent know_agent agree_agent neuro_agent agree_agent f g h i j];true
822;5;8;20;-0.429;-0.129;-0.215;[neuro_agent talk_agent agree_agent neuro_agent talk_agent f g h i j];true
823;5;8;22;0.071;0.328;0.142;[talk_agent crit_agent neuro_agent talk_agent agree_agent f g h i j];true
824;5;8;19;0.071;0.1996;-0.286;[know_agent agree_agent agree_agent agree_agent know_agent f g h i j];true
825;5;8;15;0;0.3286;0.071;[talk_agent neuro_agent agree_agent agree_agent agree_agent f g h i j];true
826;5;8;16;0.357;0.3998;-0.07200000000000001;[agree_agent crit_agent crit_agent know_agent know_agent f g h i j];true
827;5;8;24;0.5;0.6;0.21400000000000002;[talk_agent crit_agent agree_agent know_agent talk_agent f g h i j];true
828;5;8;16;0.5;0.7286;0.643;[crit_agent agree_agent neuro_agent crit_agent agree_agent f g h i j];true
829;5;8;17;0.571;0.6854;0.357;[know_agent crit_agent know_agent talk_agent talk_agent f g h i j];true
830;5;8;17;0.571;0.871;0.49999999999999994;[neuro_agent know_agent crit_agent crit_agent crit_agent f g h i j];true
831;5;8;19;0.286;0.35739999999999994;0.07199999999999998;[agree_agent neuro_agent know_agent crit_agent know_agent f g h i j];true
833;5;8;17;-0.071;-0.1568;-0.5;[know_agent know_agent know_agent neuro_agent agree_agent f g h i j];true
832;5;8;17;0.571;0.5995999999999999;0.21399999999999997;[agree_agent know_agent know_agent talk_agent crit_agent f g h i j];true
834;5;8;17;0.643;0.743;0.5;[talk_agent crit_agent know_agent crit_agent know_agent f g h i j];true
835;5;8;16;0.286;0.41459999999999997;0.07199999999999998;[talk_agent talk_agent neuro_agent crit_agent know_agent f g h i j];true
836;5;8;14;0.143;0.357;0.21399999999999997;[neuro_agent crit_agent talk_agent talk_agent crit_agent f g h i j];true
837;5;8;24;0.714;0.9856;0.571;[neuro_agent agree_agent crit_agent crit_agent know_agent f g h i j];true
838;5;8;19;0.929;11.432;1.072;[agree_agent crit_agent neuro_agent agree_agent crit_agent f g h i j];true
839;5;8;19;0.929;11.002;1;[crit_agent neuro_agent know_agent crit_agent neuro_agent f g h i j];true
841;5;8;27;-0.071;0.028799999999999992;-0.357;[neuro_agent talk_agent neuro_agent neuro_agent know_agent f g h i j];true
840;5;8;16;0.571;0.8281999999999999;0.714;[agree_agent crit_agent crit_agent crit_agent neuro_agent f g h i j];true
842;5;8;22;0.643;0.8432;0.643;[talk_agent crit_agent agree_agent crit_agent know_agent f g h i j];true
845;5;8;15;0.571;0.6996;0.357;[know_agent crit_agent know_agent neuro_agent crit_agent f g h i j];true
844;5;8;28;0.857;11.143.999.999.999.900;0.786;[neuro_agent talk_agent know_agent neuro_agent crit_agent f g h i j];true
843;5;8;20;0.571;0.6709999999999999;0.42799999999999994;[talk_agent crit_agent know_agent crit_agent know_agent f g h i j];true
846;5;8;20;0;0.1856;0.071;[agree_agent talk_agent neuro_agent neuro_agent crit_agent f g h i j];true
848;5;8;20;0.357;0.6712;0.428;[talk_agent neuro_agent crit_agent neuro_agent agree_agent f g h i j];true
847;5;8;15;0.286;0.37179999999999996;0.07199999999999998;[neuro_agent crit_agent know_agent talk_agent know_agent f g h i j];true
849;5;8;25;0.429;0.6574;0.5;[crit_agent crit_agent neuro_agent talk_agent agree_agent f g h i j];true
850;5;8;15;0.286;0.6574;0.5;[talk_agent neuro_agent agree_agent neuro_agent neuro_agent f g h i j];true
851;5;8;16;0.857;0.9998;0.5;[crit_agent agree_agent talk_agent agree_agent know_agent f g h i j];true
852;5;8;12;-0.071;0.0432;-0.21399999999999997;[agree_agent neuro_agent neuro_agent talk_agent know_agent f g h i j];true
853;5;8;20;-0.286;-0.18619999999999998;-0.572;[know_agent crit_agent agree_agent crit_agent agree_agent f g h i j];true
854;5;8;10;0;0.08560000000000001;-0.214;[know_agent neuro_agent agree_agent crit_agent talk_agent f g h i j];true
855;5;8;17;-0.571;-0.3993999999999999;-0.7849999999999999;[neuro_agent neuro_agent neuro_agent know_agent neuro_agent f g h i j];true
856;5;8;25;-0.21400000000000002;-0.04239999999999999;-0.28500000000000003;[crit_agent agree_agent talk_agent neuro_agent know_agent f g h i j];true
857;5;8;13;-0.357;-0.05720000000000003;-0.214;[talk_agent neuro_agent crit_agent neuro_agent neuro_agent f g h i j];true
858;5;8;13;-0.286;-0.27159999999999995;-0.42899999999999994;[know_agent know_agent neuro_agent know_agent agree_agent f g h i j];true
859;5;8;16;0.286;0.5433999999999999;0.286;[agree_agent agree_agent crit_agent talk_agent know_agent f g h i j];true
860;5;8;21;0.714;0.9426;0.857;[neuro_agent talk_agent neuro_agent talk_agent crit_agent f g h i j];true
861;5;8;13;0.071;0.1996;-0.429;[know_agent crit_agent know_agent crit_agent neuro_agent f g h i j];true
862;5;8;24;-0.071;6,00E+11;-0.285;[know_agent agree_agent crit_agent neuro_agent know_agent f g h i j];true
863;5;8;22;0.21400000000000002;0.39980000000000004;0.14300000000000002;[know_agent agree_agent neuro_agent talk_agent crit_agent f g h i j];true
864;5;8;13;0.071;0.2424;-0.072;[talk_agent know_agent talk_agent crit_agent neuro_agent f g h i j];true
865;5;8;20;-0.071;0.18619999999999998;0.072;[talk_agent neuro_agent talk_agent talk_agent neuro_agent f g h i j];true
866;5;8;17;0.429;0.4006;0.07200000000000001;[know_agent talk_agent crit_agent know_agent know_agent f g h i j];true
868;5;8;16;0.714;0.814;0.285;[neuro_agent crit_agent crit_agent neuro_agent know_agent f g h i j];true
867;5;8;19;1;1.2;1;[crit_agent crit_agent neuro_agent agree_agent crit_agent f g h i j];true
869;5;8;15;0.143;0.37159999999999993;0.21399999999999997;[talk_agent know_agent talk_agent crit_agent neuro_agent f g h i j];true
870;5;8;26;1;0.8998;0.571;[know_agent know_agent crit_agent neuro_agent know_agent f g h i j];true
871;5;8;23;0.286;0.6002;0.5;[agree_agent neuro_agent neuro_agent neuro_agent crit_agent f g h i j];true
872;5;8;21;0;0.3428;0.071;[agree_agent agree_agent neuro_agent talk_agent neuro_agent f g h i j];true
873;5;8;17;0.357;0.6142;0.286;[know_agent crit_agent agree_agent agree_agent neuro_agent f g h i j];true
874;5;8;26;0.714;0.9855999999999999;0.857;[agree_agent crit_agent know_agent crit_agent agree_agent f g h i j];true
875;5;8;15;-0.143;-0.014599999999999974;-0.5;[crit_agent know_agent neuro_agent neuro_agent talk_agent f g h i j];true
876;5;8;14;0.571;0.7138;0.21399999999999997;[know_agent crit_agent crit_agent agree_agent crit_agent f g h i j];true
877;5;8;12;0.286;0.5431999999999999;0.07199999999999998;[agree_agent know_agent neuro_agent talk_agent crit_agent f g h i j];true
878;5;8;13;0;0.2714;0.143;[crit_agent talk_agent neuro_agent agree_agent talk_agent f g h i j];true
879;5;8;14;0.071;0.3422;0.285;[talk_agent agree_agent talk_agent crit_agent talk_agent f g h i j];true
880;5;8;19;0.21400000000000002;0.2426;-0.07199999999999995;[crit_agent crit_agent agree_agent know_agent know_agent f g h i j];true
881;5;8;15;0.643;0.9572;0.714;[neuro_agent crit_agent agree_agent crit_agent crit_agent f g h i j];true
882;5;8;16;0.357;0.29979999999999996;-0.14300000000000002;[know_agent crit_agent know_agent know_agent neuro_agent f g h i j];true
883;5;8;16;-0.429;-0.2148;-0.358;[talk_agent neuro_agent talk_agent neuro_agent talk_agent f g h i j];true
884;5;8;17;0.143;0.4716;0.286;[neuro_agent agree_agent talk_agent crit_agent crit_agent f g h i j];true
885;5;8;8;0;0.3144;0.286;[agree_agent talk_agent talk_agent talk_agent talk_agent f g h i j];true
886;5;8;17;0.286;0.5147999999999999;0.21499999999999997;[neuro_agent agree_agent crit_agent know_agent talk_agent f g h i j];true
887;5;8;20;-0.357;-0.2712;-0.571;[agree_agent know_agent agree_agent know_agent neuro_agent f g h i j];true
888;5;8;19;0.571;0.8852;0.7849999999999999;[crit_agent talk_agent agree_agent crit_agent agree_agent f g h i j];true
889;5;8;17;0.21400000000000002;0.357;-0.07199999999999995;[know_agent crit_agent talk_agent crit_agent talk_agent f g h i j];true
890;5;8;21;0.929;12.576;1.143;[crit_agent talk_agent neuro_agent agree_agent talk_agent f g h i j];true
891;5;8;15;0.714;0.9139999999999999;0.714;[agree_agent talk_agent crit_agent crit_agent talk_agent f g h i j];true
892;5;8;17;0.286;0.37179999999999996;-0.07100000000000001;[agree_agent neuro_agent know_agent crit_agent neuro_agent f g h i j];true
893;5;8;19;0.571;0.6567999999999999;0.07099999999999995;[crit_agent know_agent talk_agent neuro_agent talk_agent f g h i j];true
894;5;8;19;-0.143;-0.17159999999999997;-0.572;[know_agent agree_agent know_agent crit_agent know_agent f g h i j];true
895;5;8;20;-0.143;0.07120000000000001;-0.21399999999999997;[know_agent talk_agent talk_agent agree_agent crit_agent f g h i j];true
896;5;8;13;0.21400000000000002;0.3284;2,78E-01;[neuro_agent agree_agent know_agent talk_agent know_agent f g h i j];true
897;5;8;16;0;0.2572;0.214;[crit_agent agree_agent agree_agent agree_agent agree_agent f g h i j];true
898;5;8;20;0.714;0.9284;0.571;[neuro_agent neuro_agent know_agent crit_agent talk_agent f g h i j];true
899;5;8;14;0.357;0.5568;0.357;[agree_agent talk_agent talk_agent know_agent neuro_agent f g h i j];true
900;5;8;15;0.929;11.718;1.072;[agree_agent crit_agent agree_agent crit_agent crit_agent f g h i j];true
901;5;8;14;0.21400000000000002;0.3856;0.07100000000000004;[agree_agent know_agent neuro_agent agree_agent neuro_agent f g h i j];true
902;5;8;19;-0.429;-0.1432;-0.28600000000000003;[neuro_agent agree_agent agree_agent talk_agent talk_agent f g h i j];true
903;5;8;18;0.071;0.22799999999999998;-0.072;[neuro_agent talk_agent talk_agent know_agent talk_agent f g h i j];true
904;5;8;27;0.5;0.7142;0.643;[talk_agent neuro_agent agree_agent crit_agent agree_agent f g h i j];true
906;5;8;23;-0.21400000000000002;0.04319999999999996;-0.07100000000000004;[agree_agent agree_agent neuro_agent agree_agent crit_agent f g h i j];true
905;5;8;16;0.5;0.5858;0.28600000000000003;[know_agent know_agent neuro_agent crit_agent neuro_agent f g h i j];true
907;5;8;20;0.286;0.5287999999999999;0.357;[neuro_agent agree_agent agree_agent crit_agent talk_agent f g h i j];true
908;5;8;10;-0.143;0.15719999999999998;0;[agree_agent agree_agent agree_agent talk_agent neuro_agent f g h i j];true
910;5;8;20;0.286;0.47159999999999996;0.357;[neuro_agent talk_agent neuro_agent crit_agent talk_agent f g h i j];true
909;5;8;14;-0.286;-0.1288;-0.42899999999999994;[talk_agent neuro_agent talk_agent neuro_agent know_agent f g h i j];true
911;5;8;22;0;0.2142;0.143;[neuro_agent talk_agent talk_agent neuro_agent talk_agent f g h i j];true
912;5;8;13;-0.357;-0.2714;-0.643;[agree_agent neuro_agent talk_agent know_agent agree_agent f g h i j];true
913;5;8;10;0.071;0.32839999999999997;0.21399999999999997;[agree_agent agree_agent agree_agent talk_agent talk_agent f g h i j];true
914;5;8;27;0.357;0.5144;0;[crit_agent neuro_agent agree_agent talk_agent know_agent f g h i j];true
915;5;8;20;0.143;0.1858;-0.214;[neuro_agent know_agent agree_agent know_agent talk_agent f g h i j];true
916;5;8;16;0.071;0.3424;0.21399999999999997;[crit_agent neuro_agent agree_agent crit_agent agree_agent f g h i j];true
918;5;8;17;0.429;0.6861999999999999;0.572;[talk_agent neuro_agent talk_agent talk_agent crit_agent f g h i j];true
917;5;8;15;0.143;0.45719999999999994;0.21399999999999997;[crit_agent agree_agent talk_agent agree_agent agree_agent f g h i j];true
919;5;8;12;0.5;0.557;0.07100000000000001;[know_agent neuro_agent crit_agent know_agent crit_agent f g h i j];true
920;5;8;19;0.286;0.42879999999999996;-0.285;[crit_agent know_agent know_agent neuro_agent crit_agent f g h i j];true
922;5;8;19;0.429;0.6434;0.572;[agree_agent talk_agent neuro_agent crit_agent talk_agent f g h i j];true
921;5;8;28;0.643;0.843;0.714;[agree_agent crit_agent crit_agent neuro_agent talk_agent f g h i j];true
924;5;8;15;0.571;0.9284;0.857;[crit_agent crit_agent talk_agent talk_agent neuro_agent f g h i j];true
923;5;8;24;0.5;0.7142;0.28600000000000003;[crit_agent know_agent agree_agent neuro_agent agree_agent f g h i j];true
925;5;8;21;0.5;0.843;0.714;[crit_agent neuro_agent crit_agent talk_agent crit_agent f g h i j];true
926;5;8;16;-0.429;-0.3718;-0.929;[talk_agent know_agent agree_agent know_agent agree_agent f g h i j];true
927;5;8;17;1;11.428;1;[crit_agent crit_agent talk_agent know_agent neuro_agent f g h i j];true
928;5;8;36;1;11.716;1.143;[agree_agent talk_agent know_agent talk_agent crit_agent f g h i j];true
929;5;8;12;-0.21400000000000002;-0.09980000000000003;-0.28500000000000003;[agree_agent know_agent know_agent neuro_agent talk_agent f g h i j];true
930;5;8;11;-0.21400000000000002;-0.07140000000000002;-0.14300000000000002;[know_agent talk_agent agree_agent talk_agent crit_agent f g h i j];true
931;5;8;23;0.786;0.8858;0.643;[agree_agent crit_agent neuro_agent know_agent know_agent f g h i j];true
932;5;8;25;0.643;0.8432;0.5;[crit_agent crit_agent agree_agent know_agent talk_agent f g h i j];true
933;5;8;24;0.786;10.146;0.929;[agree_agent agree_agent crit_agent crit_agent crit_agent f g h i j];true
934;5;8;16;0.286;0.37159999999999993;0.143;[neuro_agent neuro_agent know_agent talk_agent crit_agent f g h i j];true
935;5;8;17;0.857;1.057;1;[crit_agent talk_agent neuro_agent crit_agent crit_agent f g h i j];true
936;5;8;18;0.5;0.6142;0.28600000000000003;[know_agent crit_agent crit_agent neuro_agent agree_agent f g h i j];true
937;5;8;17;-0.429;-0.229;-0.358;[talk_agent agree_agent neuro_agent talk_agent talk_agent f g h i j];true
938;5;8;18;0.714;10.424;0.9279999999999999;[neuro_agent talk_agent crit_agent crit_agent crit_agent f g h i j];true
939;5;8;15;-0.357;-0.1284;-0.428;[agree_agent know_agent agree_agent agree_agent crit_agent f g h i j];true
940;5;8;16;0.857;11.284;1;[crit_agent neuro_agent crit_agent agree_agent talk_agent f g h i j];true
941;5;8;13;-0.357;-0.1856;-0.5;[talk_agent know_agent agree_agent talk_agent agree_agent f g h i j];true
942;5;8;13;0;0.1858;0;[neuro_agent crit_agent crit_agent know_agent talk_agent f g h i j];true
