[run number];team_size;game_size;knowledge_sharing;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?;[agreeableness] of turtles;[talkativeness] of turtles;[neuroticism] of turtles;[critical_thinking] of turtles;[knowledge] of turtles
7725;6;8;0.5;20;0.714;0.8806666666666666;0.857;[crit_agent neuro_agent neuro_agent neuro_agent crit_agent talk_agent g h i j];true;[1 1 1 1 1 1];[1 1 4.82 1 1 1];[1 4.57 1 1 2.97 2.8];[0.63 0 0 0.43 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7726;6;8;0.5;23;-0.071;0.08383333333333336;-0.571;[agree_agent agree_agent agree_agent talk_agent know_agent crit_agent g h i j];true;[1 2.33 1 3.89 3.37 1];[7.68 1 1 1 1 1];[1 1 1 1 1 1];[0 0 0.59 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.92]
7727;6;8;0.5;20;0;0.11916666666666668;-0.143;[agree_agent agree_agent know_agent neuro_agent know_agent know_agent g h i j];true;[1 2.8 1 1 1 2.11];[1 1 1 1 1 1];[1 1 2.12 1 1 1];[0 0 0 0 0 0];[0.55 0.2 0.2 0.82 0.8 0.2]
7728;6;8;0.5;17;-0.071;-0.08299999999999999;-0.428;[neuro_agent know_agent know_agent talk_agent know_agent agree_agent g h i j];true;[1 1 1 1 2.5 1];[1 1 1 6.08 1 1];[3.45 1 1 1 1 1];[0 0 0 0 0 0];[0.2 0.84 0.84 0.2 0.2 0.54]
7729;6;8;0.5;22;0.6429999999999999;0.6668333333333333;0.35699999999999993;[know_agent neuro_agent talk_agent crit_agent know_agent crit_agent g h i j];true;[1 1 1 1 1 1];[1 1 1 3.41 1 1];[1 1 2.83 1 1 1];[0.58 0 0 0 0.56 0];[0.2 0.92 0.2 0.2 0.2 0.7]
7730;6;8;0.5;24;0.214;0.3688333333333333;0.07100000000000001;[know_agent neuro_agent crit_agent neuro_agent neuro_agent know_agent g h i j];true;[1 1 1 1 1 1];[1 1 1 1 1 1];[1 3.33 1 6.96 2.12 1];[0 0 0 0 0 0.55];[0.75 0.2 0.72 0.2 0.2 0.2]
7731;6;8;0.5;19;0;0.107;-0.286;[talk_agent neuro_agent crit_agent neuro_agent neuro_agent know_agent g h i j];true;[1 1 1 1 1 1];[1 1 1 3.15 1 1];[2.46 3.82 1 1 1 2.09];[0 0 0 0 0.29 0];[0.2 0.2 0.77 0.2 0.2 0.2]
7732;6;8;0.5;32;1;12.381.666.666.666.600;1.143;[neuro_agent talk_agent crit_agent agree_agent talk_agent crit_agent g h i j];true;[1 1 4.06 1 1 1];[1 1 1 1 8.02 5.91];[3.03 1 1 1 1 1];[0 0.7 0 1.15 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7733;6;8;0.5;13;0.214;0.41633333333333333;0.14300000000000002;[know_agent talk_agent talk_agent crit_agent crit_agent talk_agent g h i j];true;[1 1 1 1 1 1];[5.31 1 2.37 1 3.32 1];[1 1 1 1 1 1];[0 0.22 0 0.32 0 0];[0.2 0.2 0.2 0.2 0.2 0.6]
7734;6;8;0.5;18;0.6429999999999999;0.8573333333333332;0.7859999999999999;[talk_agent agree_agent talk_agent talk_agent crit_agent crit_agent g h i j];true;[2.76 1 1 1 1 1];[1 1 1 5.74 2.95 4.39];[1 1 1 1 1 1];[0 0.26 0.62 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7735;6;8;0.5;19;1;11.665;0.857;[neuro_agent know_agent talk_agent crit_agent talk_agent agree_agent g h i j];true;[1 1 1 1 1 2.87];[1 1 3.11 3.17 1 1];[1 4.34 1 1 1 1];[0.98 0 0 0 0 0];[0.2 0.2 0.2 0.2 0.73 0.2]
7736;6;8;0.5;16;-0.214;-0.023499999999999993;-0.357;[know_agent agree_agent talk_agent talk_agent crit_agent talk_agent g h i j];true;[1 1 1 1 1 3.58];[1 1 4.79 2.23 3.5 1];[1 1 1 1 1 1];[0 0.33 0 0 0 0];[0.72 0.2 0.2 0.2 0.2 0.2]
7737;6;8;0.5;21;-0.214;-0.10683333333333332;-0.5;[know_agent talk_agent know_agent neuro_agent agree_agent agree_agent g h i j];true;[1 3.14 3.94 1 1 1];[1 1 1 1 2.02 1];[3.26 1 1 1 1 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.59 0.2 0.9]
7738;6;8;0.5;28;0.5709999999999998;0.7731666666666666;0.6419999999999998;[agree_agent crit_agent know_agent crit_agent neuro_agent agree_agent g h i j];true;[1 1 2.06 3.78 1 1];[1 1 1 1 1 1];[6.07 1 1 1 1 1];[0 0.66 0 0 0 0.28];[0.2 0.2 0.2 0.2 0.55 0.2]
7740;6;8;0.5;19;0.286;0.5121666666666667;0.143;[crit_agent neuro_agent agree_agent know_agent agree_agent talk_agent g h i j];true;[2.31 1 1 1 1 2.61];[1 1 1 2.65 1 1];[1 3.86 1 1 1 1];[0 0 0.35 0 0 0];[0.2 0.2 0.2 0.2 0.64 0.2]
7739;6;8;0.5;16;0.286;0.6193333333333333;0.5;[talk_agent crit_agent crit_agent agree_agent agree_agent crit_agent g h i j];true;[1 1 1 3.12 4.52 1];[1 2.22 1 1 1 1];[1 1 1 1 1 1];[0.77 0 0.21 0 0 0.28];[0.2 0.2 0.2 0.2 0.2 0.2]
7741;6;8;0.5;16;0.357;0.488;-0.14300000000000002;[know_agent know_agent talk_agent crit_agent crit_agent neuro_agent g h i j];true;[1 1 1 1 1 1];[1 1 1 1 1 2.12];[1 1 1 2.29 1 1];[0 0 0.4 0 0.6 0];[0.88 0.55 0.2 0.2 0.2 0.2]
7742;6;8;0.5;18;0.214;0.39266666666666666;0;[know_agent crit_agent neuro_agent agree_agent talk_agent know_agent g h i j];true;[1 1 2.22 1 1 1];[1 5.97 1 1 1 1];[1 1 1 1 1 2.07];[0.32 0 0 0 0 0];[0.2 0.2 0.2 0.74 0.52 0.2]
7743;6;8;0.5;21;0.214;0.4285;0;[neuro_agent neuro_agent know_agent neuro_agent talk_agent talk_agent g h i j];true;[1 1 1 1 1 1];[3.83 1 1 3.16 1 1];[1 3.47 2.77 1 4.64 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.84]
7744;6;8;0.5;14;0.143;0.4168333333333333;0.286;[talk_agent crit_agent crit_agent neuro_agent neuro_agent talk_agent g h i j];true;[1 1 1 1 1 1];[1 1 3.1 1 1 2.4];[1 1 1 2.08 3.39 1];[0.69 0.6 0 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7745;6;8;0.5;20;0.143;0.381;0.21399999999999997;[talk_agent agree_agent crit_agent neuro_agent agree_agent talk_agent g h i j];true;[1 4.79 1 1 1 3.14];[1 1 5.05 1 2.35 1];[3.82 1 1 1 1 1];[0 0 0 0.5 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7746;6;8;0.5;16;-0.357;-0.19033333333333333;-0.786;[talk_agent agree_agent neuro_agent know_agent agree_agent agree_agent g h i j];true;[2.63 1 5.67 1 2.66 1];[1 1 1 1 1 4.06];[1 2.93 1 1 1 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.96 0.2 0.2]
7748;6;8;0.5;18;0.8570000000000001;10.116.666.666.666.600;0.5710000000000002;[agree_agent crit_agent crit_agent crit_agent know_agent crit_agent g h i j];true;[1 1 1 1 2.5 1];[1 1 1 1 1 1];[1 1 1 1 1 1];[0.27 0 0.43 0.36 0 1.07];[0.2 0.74 0.2 0.2 0.2 0.2]
7747;6;8;0.5;11;-0.214;0.08349999999999999;-0.07100000000000001;[neuro_agent talk_agent crit_agent talk_agent crit_agent talk_agent g h i j];true;[1 1 1 1 1 1];[2.1 1 1 1 3.02 4.09];[1 1 1 4.58 1 1];[0 0.24 0.3 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7749;6;8;0.5;16;-0.429;-0.2385;-0.5;[agree_agent agree_agent neuro_agent talk_agent know_agent know_agent g h i j];true;[1 4.22 1 2.58 1 1];[1 1 1 1 2.52 1];[1 1 3.15 1 1 1];[0 0 0 0 0 0];[0.51 0.2 0.2 0.2 0.2 0.59]
7750;6;8;0.5;19;0.071;0.33299999999999996;0;[talk_agent neuro_agent know_agent talk_agent crit_agent talk_agent g h i j];true;[1 1 1 1 1 1];[3.44 1 3.48 1 4.85 1];[1 1 1 1 1 6.77];[0 0 0 0.55 0 0];[0.2 0.57 0.2 0.2 0.2 0.2]
7751;6;8;0.5;17;-0.214;-0.05933333333333335;-0.357;[know_agent talk_agent crit_agent talk_agent agree_agent neuro_agent g h i j];true;[1 1 1 1 1 2.53];[1 1 2.87 4.99 1 1];[2.01 1 1 1 1 1];[0 0 0 0 0.3 0];[0.2 0.82 0.2 0.2 0.2 0.2]
7752;6;8;0.5;22;-0.286;-0.19066666666666665;-0.786;[agree_agent crit_agent know_agent neuro_agent know_agent talk_agent g h i j];true;[1 1 1 3.65 1 1];[1 1 1 1 1 2.38];[4.65 1 1 1 1 1];[0 0 0.47 0 0 0];[0.2 0.67 0.2 0.2 0.91 0.2]
7753;6;8;0.5;25;0.357;0.369;-0.14300000000000002;[talk_agent talk_agent know_agent neuro_agent know_agent know_agent g h i j];true;[1 1 1 1 1 1];[1 1 1 2.01 5.6 1];[1 2.31 1 1 1 1];[0 0 0 0 0 0];[0.59 0.2 0.93 0.2 0.2 0.7]
7754;6;8;0.5;21;0.214;0.44033333333333335;0.214;[crit_agent know_agent talk_agent neuro_agent neuro_agent agree_agent g h i j];true;[1 3.29 1 1 1 1];[5.74 1 1 1 1 1];[1 1 1 4.94 1 2.19];[0 0 0 0 0.48 0];[0.2 0.2 0.74 0.2 0.2 0.2]
7755;6;8;0.5;15;0.143;0.40483333333333327;0.286;[talk_agent neuro_agent talk_agent talk_agent crit_agent agree_agent g h i j];true;[1 2.27 1 1 1 1];[1 1 5.09 2.74 3.6 1];[2.8 1 1 1 1 1];[0 0 0 0 0 0.23];[0.2 0.2 0.2 0.2 0.2 0.2]
7757;6;8;0.5;27;-0.5709999999999998;-0.4163333333333332;-0.8569999999999998;[agree_agent talk_agent know_agent know_agent agree_agent agree_agent g h i j];true;[3.56 4 1 1 4.68 1];[1 1 1 1 1 3.66];[1 1 1 1 1 1];[0 0 0 0 0 0];[0.2 0.2 0.91 0.52 0.2 0.2]
7756;6;8;0.5;18;0.5709999999999998;0.9043333333333332;0.7139999999999999;[agree_agent crit_agent neuro_agent neuro_agent agree_agent talk_agent g h i j];true;[5.07 1 1 3.58 1 1];[1 2.22 1 1 1 1];[1 1 1 1 5.31 3.2];[0 0 0.57 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7758;6;8;0.5;15;0.286;0.48849999999999993;0.143;[neuro_agent crit_agent know_agent talk_agent crit_agent crit_agent g h i j];true;[1 1 1 1 1 1];[1 1 2.04 1 1 1];[1 1 1 1 1 2.03];[0 0.31 0 0.59 0.76 0];[0.73 0.2 0.2 0.2 0.2 0.2]
7759;6;8;0.5;24;1;11.071.666.666.666.600;0.21399999999999997;[talk_agent neuro_agent crit_agent crit_agent know_agent know_agent g h i j];true;[1 1 1 1 1 1];[1 1 2.52 1 1 1];[1 1 1 1 3.22 1];[0.69 0 0 0.95 0 0];[0.2 0.65 0.2 0.2 0.2 1]
7760;6;8;0.5;32;0.5;0.6906666666666667;0.429;[talk_agent neuro_agent talk_agent talk_agent know_agent crit_agent g h i j];true;[1 1 1 1 1 1];[2.27 1 2.69 3.52 1 1];[1 1 1 1 1 4.44];[0 0 0 0 1.29 0];[0.2 0.62 0.2 0.2 0.2 0.2]
7761;6;8;0.5;11;-0.714;-0.6068333333333333;-0.9279999999999999;[talk_agent know_agent neuro_agent talk_agent know_agent talk_agent g h i j];true;[1 1 1 1 1 1];[1 2.14 3.81 1 4.22 1];[1 1 1 4.24 1 1];[0 0 0 0 0 0];[0.58 0.2 0.2 0.2 0.2 0.54]
7762;6;8;0.5;23;0.357;0.357;-0.357;[crit_agent know_agent know_agent crit_agent talk_agent crit_agent g h i j];true;[1 1 1 1 1 1];[1 3.33 1 1 1 1];[1 1 1 1 1 1];[0 0 0 0.28 0.76 0.84];[0.54 0.2 0.94 0.2 0.2 0.2]
7763;6;8;0.5;20;-0.357;-0.27366666666666667;-0.643;[talk_agent know_agent neuro_agent agree_agent neuro_agent know_agent g h i j];true;[1 1 1 1 1 5.29];[1 3.63 1 1 1 1];[1 1 3.94 1 2.47 1];[0 0 0 0 0 0];[0.66 0.2 0.2 0.88 0.2 0.2]
7764;6;8;0.5;22;0.5;0.6666666666666666;0.21400000000000002;[know_agent crit_agent agree_agent crit_agent crit_agent talk_agent g h i j];true;[1 1 1 1 4.74 1];[1 1 1 3.66 1 1];[1 1 1 1 1 1];[0 0.26 0.8 0 0 0.6];[0.8 0.2 0.2 0.2 0.2 0.2]
7765;6;8;0.5;14;0.429;0.667;0.5;[crit_agent know_agent neuro_agent talk_agent agree_agent crit_agent g h i j];true;[1 1 6.77 1 1 1];[1 1 1 5.75 1 1];[1 3.05 1 1 1 1];[0 0 0 0 0.7 0.27];[0.57 0.2 0.2 0.2 0.2 0.2]
7766;6;8;0.5;31;-0.071;0.13133333333333336;0;[agree_agent talk_agent crit_agent talk_agent agree_agent agree_agent g h i j];true;[1 4 3.05 1 2.28 1];[1 1 1 4.63 1 2.18];[1 1 1 1 1 1];[0.65 0 0 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7767;6;8;0.5;16;-0.143;0.047500000000000014;-0.286;[neuro_agent neuro_agent know_agent talk_agent talk_agent agree_agent g h i j];true;[1 1 1 1 1 2.67];[2.56 1 3.72 1 1 1];[1 3.86 1 1 3.32 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.61 0.2 0.2]
7768;6;8;0.5;17;0.071;0.297;0.21399999999999997;[agree_agent neuro_agent agree_agent agree_agent agree_agent agree_agent g h i j];true;[2.57 3.07 3.98 3.61 4.57 1];[1 1 1 1 1 1];[1 1 1 1 1 3.58];[0 0 0 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7770;6;8;0.5;20;0.714;0.8806666666666666;0.643;[agree_agent crit_agent agree_agent crit_agent crit_agent know_agent g h i j];true;[1 5.28 1 1 1 2.41];[1 1 1 1 1 1];[1 1 1 1 1 1];[0.6 0 0.37 0 0.71 0];[0.2 0.2 0.2 0.52 0.2 0.2]
7769;6;8;0.5;18;0;0.23816666666666664;0.143;[talk_agent neuro_agent talk_agent agree_agent crit_agent crit_agent g h i j];true;[1 3.37 1 1 1 1];[1 1 3.83 1 1 2.19];[6.3 1 1 1 1 1];[0 0 0 0.4 0.49 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7771;6;8;0.5;17;0.357;0.476;0.214;[know_agent know_agent neuro_agent talk_agent neuro_agent agree_agent g h i j];true;[1 1 2.31 1 1 1];[1 2.01 1 1 1 1];[1 1 1 2.97 7.58 1];[0 0 0 0 0 0];[0.57 0.2 0.2 0.2 0.2 0.75]
7772;6;8;0.5;20;0.714;0.9998333333333334;0.9279999999999999;[neuro_agent crit_agent agree_agent crit_agent crit_agent agree_agent g h i j];true;[4.28 1 2.08 1 1 1];[1 1 1 1 1 1];[1 1 1 1 2.83 1];[0 1.36 0 0.69 0 0.21];[0.2 0.2 0.2 0.2 0.2 0.2]
7773;6;8;0.5;26;-0.6429999999999999;-0.3811666666666666;-0.4999999999999999;[talk_agent talk_agent agree_agent talk_agent neuro_agent agree_agent g h i j];true;[1 1 1 3.07 5.77 1];[4.74 1 3.32 1 1 3.04];[1 3.91 1 1 1 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7774;6;8;0.5;31;1;12.021.666.666.666.600;1.071;[crit_agent talk_agent crit_agent neuro_agent neuro_agent talk_agent g h i j];true;[1 1 1 1 1 1];[2.17 1 1 1 3.04 1];[1 1 2.13 3.98 1 1];[0 1.02 0 0 0 0.31];[0.2 0.2 0.2 0.2 0.2 0.2]
7775;6;8;0.5;16;0.357;0.5593333333333333;0.214;[neuro_agent agree_agent know_agent talk_agent talk_agent crit_agent g h i j];true;[3.07 1 1 1 1 1];[1 3.4 1 1 1 2.39];[1 1 2.36 1 1 1];[0 0 0 0 0.59 0];[0.2 0.2 0.2 0.56 0.2 0.2]
7776;6;8;0.5;21;1;10.951.666.666.666.600;0.786;[crit_agent know_agent agree_agent crit_agent know_agent crit_agent g h i j];true;[1 1 1 1 5.12 1];[1 1 1 1 1 1];[1 1 1 1 1 1];[0 0 0.78 0.91 0 0.45];[0.72 0.64 0.2 0.2 0.2 0.2]
7777;6;8;0.5;25;0.214;0.476;0.357;[agree_agent crit_agent talk_agent neuro_agent talk_agent neuro_agent g h i j];true;[1 1 1 1 1 2.25];[3.85 1 2.99 1 1 1];[1 1 1 3.28 2.18 1];[0 0.51 0 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7778;6;8;0.5;24;-0.143;-0.16683333333333333;-0.643;[agree_agent talk_agent know_agent neuro_agent know_agent know_agent g h i j];true;[1 1 1 1 2.38 1];[1 1 1 2.49 1 1];[1 1 3.77 1 1 1];[0 0 0 0 0 0];[0.94 0.82 0.2 0.2 0.2 0.64]
7779;6;8;0.5;18;1;1.238;1.071;[agree_agent crit_agent crit_agent agree_agent agree_agent crit_agent g h i j];true;[2.43 5.16 1 1 2.17 1];[1 1 1 1 1 1];[1 1 1 1 1 1];[0 0 1.12 0.63 0 0.25];[0.2 0.2 0.2 0.2 0.2 0.2]
7780;6;8;0.5;24;-0.143;-0.07133333333333333;-0.21399999999999997;[know_agent know_agent agree_agent know_agent neuro_agent agree_agent g h i j];true;[1 1 1 4.16 5.34 1];[1 1 1 1 1 1];[1 1 1 1 1 2.28];[0 0 0 0 0 0];[0.63 0.62 0.52 0.2 0.2 0.2]
7781;6;8;0.5;27;0;0.3215;0.214;[crit_agent agree_agent talk_agent talk_agent talk_agent crit_agent g h i j];true;[1 1 1 1 6.57 1];[2.04 1 2.22 2.93 1 1];[1 1 1 1 1 1];[0 0.32 0 0 0 0.68];[0.2 0.2 0.2 0.2 0.2 0.2]
7782;6;8;0.5;22;0.071;0.178;-0.21499999999999997;[neuro_agent neuro_agent know_agent talk_agent agree_agent talk_agent g h i j];true;[1 1 1 1 1 3.65];[1 4.11 4.93 1 1 1];[2.99 1 1 1 2.11 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.68 0.2 0.2]
7783;6;8;0.5;17;0.071;0.333;0.21399999999999997;[neuro_agent talk_agent neuro_agent agree_agent talk_agent crit_agent g h i j];true;[1 1 1 1 4.34 1];[3.16 1 1 3.21 1 1];[1 1 2.81 1 1 2.27];[0 0.41 0 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7784;6;8;0.5;19;-0.214;-0.11866666666666667;-0.5;[neuro_agent know_agent agree_agent crit_agent know_agent talk_agent g h i j];true;[1 1 1 7.78 1 1];[1 5.56 1 1 1 1];[1 1 1 1 3.63 1];[0 0 0 0 0 0.3];[0.91 0.2 0.81 0.2 0.2 0.2]
7785;6;8;0.5;17;0.214;0.4403333333333333;0.214;[know_agent talk_agent neuro_agent neuro_agent agree_agent crit_agent g h i j];true;[4.14 1 1 1 1 1];[1 1 1 1 2.28 1];[1 4.1 2.15 1 1 1];[0 0 0 0 0 0.28];[0.2 0.2 0.2 0.6 0.2 0.2]
7786;6;8;0.5;22;0.286;0.524;0.357;[talk_agent crit_agent crit_agent neuro_agent crit_agent talk_agent g h i j];true;[1 1 1 1 1 1];[1 2.61 4.18 1 1 1];[1 1 1 3.98 1 1];[0.22 0 0 0 0.25 0.48];[0.2 0.2 0.2 0.2 0.2 0.2]
7787;6;8;0.5;14;-0.143;0.17833333333333332;-0.143;[agree_agent talk_agent crit_agent know_agent neuro_agent agree_agent g h i j];true;[1 1 2.3 4.97 1 1];[1 1 1 1 3.1 1];[1 1 1 1 1 2.64];[0 0.48 0 0 0 0];[0.6 0.2 0.2 0.2 0.2 0.2]
7788;6;8;0.5;21;0.5709999999999998;0.6781666666666665;0.21399999999999986;[crit_agent know_agent agree_agent know_agent crit_agent neuro_agent g h i j];true;[1 1 1 2.94 1 1];[1 1 1 1 1 1];[1 1 1 1 5.75 1];[0.21 0 0 0 0 0.45];[0.2 0.97 0.7 0.2 0.2 0.2]
7789;6;8;0.5;16;0.143;0.381;-0.214;[know_agent agree_agent neuro_agent neuro_agent talk_agent talk_agent g h i j];true;[1 1 2.3 1 1 1];[2.51 1 1 1 1 4.47];[1 3.01 1 3.08 1 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.2 0.64 0.2]
7790;6;8;0.5;16;0;0.10716666666666665;-0.357;[talk_agent know_agent agree_agent talk_agent agree_agent know_agent g h i j];true;[1 1 1 5.89 1 3.07];[2.65 1 2.91 1 1 1];[1 1 1 1 1 1];[0 0 0 0 0 0];[0.2 0.6 0.2 0.2 0.84 0.2]
7791;6;8;0.5;23;-0.071;0.08383333333333333;-0.285;[crit_agent crit_agent know_agent agree_agent agree_agent know_agent g h i j];true;[1 1 4.62 1 2.46 1];[1 1 1 1 1 1];[1 1 1 1 1 1];[0 0.21 0 0 0 0.49];[0.62 0.2 0.2 0.59 0.2 0.2]
7792;6;8;0.5;15;-0.286;-0.15516666666666665;-0.42899999999999994;[agree_agent neuro_agent know_agent agree_agent agree_agent neuro_agent g h i j];true;[1 2.71 3.43 3.45 1 1];[1 1 1 1 1 1];[1 1 1 1 4.62 3.71];[0 0 0 0 0 0];[0.56 0.2 0.2 0.2 0.2 0.2]
7793;6;8;0.5;13;-0.143;0.02366666666666667;-0.21399999999999997;[talk_agent agree_agent talk_agent know_agent agree_agent talk_agent g h i j];true;[1 1 3.08 2.91 1 1];[3.25 2.76 1 1 1 3.23];[1 1 1 1 1 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.2 0.61 0.2]
7794;6;8;0.5;15;-0.357;-0.357;-1;[talk_agent neuro_agent agree_agent agree_agent know_agent know_agent g h i j];true;[1 1 2.68 2.78 1 1];[1 1 1 1 1 2.13];[2.6 1 1 1 1 1];[0 0 0 0 0 0];[0.2 0.63 0.2 0.2 0.92 0.2]
7795;6;8;0.5;20;-0.357;-0.33316666666666667;-0.714;[talk_agent neuro_agent talk_agent know_agent agree_agent know_agent g h i j];true;[1 1 1 1 1 2.7];[1 1 1 3.29 2.82 1];[2.03 1 1 1 1 1];[0 0 0 0 0 0];[0.2 0.57 0.84 0.2 0.2 0.2]
7796;6;8;0.5;28;-0.214;0.060000000000000026;0;[talk_agent talk_agent talk_agent agree_agent talk_agent crit_agent g h i j];true;[1 7.14 1 1 1 1];[5.1 1 4.72 1 3.37 2.64];[1 1 1 1 1 1];[0 0 0 0.36 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7797;6;8;0.5;17;-0.5;-0.357;-0.5;[know_agent neuro_agent know_agent agree_agent agree_agent agree_agent g h i j];true;[3.48 1 2.52 1 3.33 1];[1 1 1 1 1 1];[1 1 1 1 1 3.35];[0 0 0 0 0 0];[0.2 0.63 0.2 0.63 0.2 0.2]
7798;6;8;0.5;19;0.714;0.9281666666666666;0.7849999999999999;[neuro_agent agree_agent agree_agent agree_agent crit_agent crit_agent g h i j];true;[3.46 1 2.9 1 1 2.84];[1 1 1 1 1 1];[1 6.65 1 1 1 1];[0 0 0 0.35 0.96 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7799;6;8;0.5;19;0;0.1785;-0.143;[talk_agent know_agent know_agent agree_agent talk_agent talk_agent g h i j];true;[1 1 1 1 2.56 1];[2.42 1 4.15 4.73 1 1];[1 1 1 1 1 1];[0 0 0 0 0 0];[0.2 0.62 0.2 0.2 0.2 0.58]
7800;6;8;0.5;41;0.5709999999999998;0.7018333333333332;0.14199999999999985;[neuro_agent talk_agent talk_agent know_agent crit_agent neuro_agent g h i j];true;[1 1 1 1 1 1];[1 1 3.95 1 2.24 1];[3.64 3.85 1 1 1 1];[0 0 0 0 0 0.52];[0.2 0.2 0.2 0.84 0.2 0.2]
7801;6;8;0.5;29;0.214;0.5475;0.357;[agree_agent neuro_agent agree_agent neuro_agent crit_agent neuro_agent g h i j];true;[3.62 1 1 2.9 1 1];[1 1 1 1 1 1];[1 1 3.55 1 4.17 3.73];[0 0.47 0 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
7802;6;8;0.5;26;0.357;0.476;0.286;[talk_agent neuro_agent know_agent crit_agent know_agent talk_agent g h i j];true;[1 1 1 1 1 1];[3.41 1 4.12 1 1 1];[1 1 1 5.53 1 1];[0 0 0 0 0.53 0];[0.2 0.59 0.2 0.2 0.2 0.53]
7803;6;8;0.5;16;-0.143;0.08299999999999999;-0.072;[know_agent talk_agent crit_agent neuro_agent talk_agent agree_agent g h i j];true;[1 1 1 1 1 3.61];[1 2.77 1 3.9 1 1];[1 1 3.61 1 1 1];[0 0 0 0 0.71 0];[0.53 0.2 0.2 0.2 0.2 0.2]
7804;6;8;0.5;30;0.6429999999999999;0.8929999999999999;0.4999999999999999;[neuro_agent crit_agent neuro_agent know_agent crit_agent crit_agent g h i j];true;[1 1 1 1 1 1];[1 1 1 1 1 1];[5.9 1 1 1 4 1];[0 0 0.48 0.62 0 1.15];[0.2 0.66 0.2 0.2 0.2 0.2]
7805;6;8;0.5;18;1;12.738.333.333.333.300;1.071;[neuro_agent know_agent crit_agent neuro_agent agree_agent crit_agent g h i j];true;[1 1 1 1 1 3.59];[1 1 1 1 1 1];[1 1 1 6.86 3.21 1];[0 0.63 0.81 0 0 0];[0.51 0.2 0.2 0.2 0.2 0.2]
7806;6;8;0.5;29;1;1.238;1.071;[crit_agent crit_agent neuro_agent agree_agent agree_agent neuro_agent g h i j];true;[1 5.09 1 2.33 1 1];[1 1 1 1 1 1];[3.57 1 1 1 2.32 1];[0 0 0.48 0 0 1.17];[0.2 0.2 0.2 0.2 0.2 0.2]
7807;6;8;0.5;18;0.214;0.20199999999999999;-0.28600000000000003;[talk_agent talk_agent know_agent agree_agent neuro_agent know_agent g h i j];true;[1 1 4.27 1 1 1];[3.15 1 1 3.04 1 1];[1 4.41 1 1 1 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.2 0.94 0.65]
7808;6;8;0.5;17;0.8570000000000001;11.070.000.000.000.000;0.8570000000000001;[crit_agent crit_agent talk_agent neuro_agent talk_agent know_agent g h i j];true;[1 1 1 1 1 1];[1 1 1 1 5.75 3.54];[5.46 1 1 1 1 1];[0 0 0.35 0.47 0 0];[0.2 0.72 0.2 0.2 0.2 0.2]
7809;6;8;0.5;24;-0.286;-0.1788333333333333;-0.5;[agree_agent know_agent neuro_agent talk_agent know_agent neuro_agent g h i j];true;[1 3.85 1 1 1 1];[1 1 1 1 5.06 1];[1 1 1 3.22 1 3.36];[0 0 0 0 0 0];[0.81 0.2 0.74 0.2 0.2 0.2]
7810;6;8;0.5;38;0.786;10.718.333.333.333.300;0.929;[neuro_agent agree_agent agree_agent crit_agent crit_agent agree_agent g h i j];true;[1 1 3.84 6.25 4.8 1];[1 1 1 1 1 1];[1 3.52 1 1 1 1];[0.42 0 0 0 0 0.27];[0.2 0.2 0.2 0.2 0.2 0.2]
7811;6;8;0.5;31;-0.143;0.0595;-0.21399999999999997;[know_agent neuro_agent talk_agent agree_agent talk_agent agree_agent g h i j];true;[1 3.72 1 1 1 3.32];[2.35 1 3.64 1 1 1];[1 1 1 1 3.87 1];[0 0 0 0 0 0];[0.2 0.2 0.2 0.57 0.2 0.2]
7812;6;8;0.5;27;0.9290000000000002;11.551.666.666.666.600;10.000.000.000.000.000;[crit_agent talk_agent agree_agent neuro_agent neuro_agent crit_agent g h i j];true;[1 1 1 1 3.37 1];[1 2.48 1 1 1 1];[1 1 1 4.5 1 3.82];[0.5 0 1.21 0 0 0];[0.2 0.2 0.2 0.2 0.2 0.2]
